Attribute_Name,ObjectID,NumOID,ImportID,ContainerID,Num_ContainerID,Mandatory,DataType_Kind,Value_Type,Formula,ScopeEntityID,Num_ScopeEntityID,Domain_ID,Num_Domain_ID,Logical_Type_ID,Num_Logical_Type_ID,Distinct_Type_ID,Num_Distinct_Type_ID,Structured_Type_ID,Num_Structured_Type_ID,Collection_Type_ID,Num_Collection_Type_ID,Check_Constraint_Name,Default_Value,Use_Domain_Constraint,Domain_Name,Logical_Type_Name,Structured_Type_Name,Distinct_Type_Name,Collection_Type_Name,Synonyms,Preferred_Abbreviation,Relation_ID,Num_Relation_ID,Entity_Name,PK_Flag,FK_Flag,Relation_Name,Sequence,T_Size,T_Precision,T_Scale,Data_Source
Cash on hand Reporting agent identifier,BBA48418-2D66-1C94-DBDC-3000B222EF5E,1369,,ECF68788-373E-1D0F-3815-7A354DDD7269,551,Y,Domain,,,,,12DFCE00-085A-4E8C-BE55-52350D849DA7,383,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,"String up to 60 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,,CSH_HND_RPRTNG_AGNT_ID,7AE80271-C925-CE07-6560-551F3689C415,3677,Cash on hand,P,F,Model Context specifies Cash on hand,2,60,,,
Cash reserve amount,53DC5CD2-42C1-5430-35D0-DA4090DAF86D,1370,,68E6CBD4-FAA8-68A0-31D1-1DDE81E3072B,674,Y,Domain,,,,,FAA20A39-31D6-458E-8297-A7FD01A6501F,224,LOGDT026,457,,,,,,,,,Y,Non-negative monetary amounts with 2 decimals,DECIMAL,,,,,CSH_RSRV_AMNT,,,Factoring cash reserve,,,,4,,,,
Cash reserve maturity date,79CB94FB-A6D3-52A7-6EFD-F4D6D56B0766,1371,,68E6CBD4-FAA8-68A0-31D1-1DDE81E3072B,674,Y,Domain,,,,,2BB0BC4F-2625-4B6E-BFB9-85C466713314,15,LOGDT007,453,,,,,,,,,Y,All possible dates,Date,,,,,DT_CSH_RSRV_MTRTY,,,Factoring cash reserve,,,,5,,,,
Central bank and Corporation type,613C61EC-BFBF-119E-2BEB-DBD1CBC0137A,1372,,F25037ED-1108-1E61-9265-6B5CE644C733,553,Y,Domain,,,,,E98740CC-50BF-651A-54E0-27E3AE8B9E56,43,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,Corporation type,String,,,,,CRPRTN_TYP,,,Central bank and Corporation,,,,1,3,,,
Central bank and private sector company Party identifier,0BEA7DBD-A645-9AED-3B1C-C49A7627DF32,1373,,37968742-5377-688E-6FDC-0D3CEA5E7033,787,Y,Domain,,,,,bedac99c-65df-4709-835b-fbf0381d048e,379,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,"String up to 120 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,,CNTR_BNK_PRVT_SCTR_CMPNY_PRTY_ID,2AA5D36A-3CB7-AF32-2791-0D50590FF31C,3428,Linked enterprise assignment,P,F,Central bank and private sector company is Linked enterprise via Linked enterprise assignment,3,120,,,
Central bank and private sector company Party identifier,09B79B1B-CE61-F6E3-8CF8-3C9F5EF44D5D,1374,,8612644A-423D-E808-F058-A7534601A9DC,972,Y,Domain,,,,,bedac99c-65df-4709-835b-fbf0381d048e,379,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,"String up to 120 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,,CNTR_BNK_PRVT_SCTR_CMPNY_PRTY_ID,45F3773C-AB71-32B5-C55B-559BBA7DC77C,3429,Partner enterprise assignment,P,F,Central bank and private sector company is Partner enterprise via Partner enterprise assignment,3,120,,,
Central bank and private sector company Party identifier,852EBD00-CA5D-1002-2033-F1400CAEB2B9,1375,,72CB0826-36E0-A4B4-3525-40FB92136EC6,735,Y,Domain,,,,,bedac99c-65df-4709-835b-fbf0381d048e,379,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,"String up to 120 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,,IMMDT_PRNT_CNTRL_BNK_PRVT_SCTR_CMPNY_PRTY_ID,ACCB1FE4-4A25-FEC0-BFB6-83BDB11E8DFD,3427,Immediate parent enterprise assignment,P,F,Central bank and private sector company is Immediate parent via Immediate parent enterprise assignment,1,120,,,
Central bank and private sector company Party identifier,8CB18924-1893-9181-5E6C-45A1BFF4C93A,1376,,0A8459C5-6F0E-2DFD-CCB2-4B74CD47130F,555,Y,Domain,,,,,bedac99c-65df-4709-835b-fbf0381d048e,379,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,"String up to 120 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,,OTHR_ORGNSTN_PRTY_ID,760453C3-0E4B-83B6-9BDB-E00F2D580AA6,3425,Central bank and private sector company role,P,F,Central bank and private sector company acts in Central bank and private sector company role,1,120,,,
Central bank and private sector company Party identifier,D44F58BC-AC37-CDF5-3415-1B949019C5E3,1377,,BA6D2D1D-432C-14EB-5EEA-919ACBD4EAC9,1133,Y,Domain,,,,,bedac99c-65df-4709-835b-fbf0381d048e,379,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,"String up to 120 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,,JNT_VNTR_OTHR_ORGNSTN_PRTY_ID,732682CF-0429-8B8B-F514-AA891C8F62B3,3616,"Subsidiary, joint venture and associate Joint venture assignment",P,F,"Joint venture (of the reporting agent) is part of Subsidiary, joint venture and associate via Subsidiary, joint venture and associate Joint venture assignment",7,120,,,
Central bank and private sector company Party identifier,A72B372E-1A6F-1507-47E3-A9CD3550EC0F,1378,,D2C7B058-F8C2-369B-AA57-351682BB3DA3,1135,Y,Domain,,,,,bedac99c-65df-4709-835b-fbf0381d048e,379,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,"String up to 120 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,,SBSDRY_OTHR_ORGNSTN_PRTY_ID,72432D4F-F9C1-12A3-B4E2-A6415A90E963,3885,"Subsidiary, joint venture and associate Subsidiary assignment",P,F,"Subsidiary (of the reporting agent) is part of Subsidiary, joint venture and associate via Subsidiary, joint venture and associate Subsidiary assignment",7,120,,,
Central bank and private sector company Party identifier,8F6100FB-6952-5300-3356-E70208326E11,1379,,E388C5AF-A657-668E-739A-78827095B5C6,1132,Y,Domain,,,,,bedac99c-65df-4709-835b-fbf0381d048e,379,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,"String up to 120 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,,ASSCT_OTHR_ORGNSTN_PRTY_ID,11E56CD6-99F6-5F25-B61B-6D75B974B157,3415,"Subsidiary, joint venture and associate Associate assignment",P,F,"Associate (of the reporting agent) is part of Subsidiary, joint venture and associate via Subsidiary, joint venture and associate Associate assignment",7,120,,,
Central bank and private sector company Party Reference date,D2695FC5-C977-6B29-6EAB-C4467F299BF0,1380,,8612644A-423D-E808-F058-A7534601A9DC,972,Y,Domain,,,,,2BB0BC4F-2625-4B6E-BFB9-85C466713314,15,LOGDT007,453,,,,,,,,,Y,All possible dates,Date,,,,,DT_RFRNC,45F3773C-AB71-32B5-C55B-559BBA7DC77C,3429,Partner enterprise assignment,P,F,Central bank and private sector company is Partner enterprise via Partner enterprise assignment,1,,,,
Central bank and private sector company Party Reference date,71F21FD6-A8C0-D042-E596-7A69A62CC2DF,1381,,72CB0826-36E0-A4B4-3525-40FB92136EC6,735,Y,Domain,,,,,2BB0BC4F-2625-4B6E-BFB9-85C466713314,15,LOGDT007,453,,,,,,,,,Y,All possible dates,Date,,,,,CNTRL_BNK_PRVT_SCTR_CMPNY_PRTY_RFRNC_DT,ACCB1FE4-4A25-FEC0-BFB6-83BDB11E8DFD,3427,Immediate parent enterprise assignment,P,F,Central bank and private sector company is Immediate parent via Immediate parent enterprise assignment,2,,,,
Central bank and private sector company Party Reference date,402D5E70-1732-CB1F-2F7D-DF4C1A75D74E,1382,,0A8459C5-6F0E-2DFD-CCB2-4B74CD47130F,555,Y,Domain,,,,,2BB0BC4F-2625-4B6E-BFB9-85C466713314,15,LOGDT007,453,,,,,,,,,Y,All possible dates,Date,,,,,OTHR_ORGNSTN_PRTY_RFRNC_DT,760453C3-0E4B-83B6-9BDB-E00F2D580AA6,3425,Central bank and private sector company role,P,F,Central bank and private sector company acts in Central bank and private sector company role,2,,,,
Central bank and private sector company Party Reference date,CE825A80-8311-A39F-1C95-768828B1FAC7,1383,,BA6D2D1D-432C-14EB-5EEA-919ACBD4EAC9,1133,Y,Domain,,,,,2BB0BC4F-2625-4B6E-BFB9-85C466713314,15,LOGDT007,453,,,,,,,,,Y,All possible dates,Date,,,,,DT_RFRNC,732682CF-0429-8B8B-F514-AA891C8F62B3,3616,"Subsidiary, joint venture and associate Joint venture assignment",P,F,"Joint venture (of the reporting agent) is part of Subsidiary, joint venture and associate via Subsidiary, joint venture and associate Joint venture assignment",4,,,,
Central bank and private sector company Party Reference date,FF597AAB-B754-2286-5C7D-D2FD57682CB3,1384,,D2C7B058-F8C2-369B-AA57-351682BB3DA3,1135,Y,Domain,,,,,2BB0BC4F-2625-4B6E-BFB9-85C466713314,15,LOGDT007,453,,,,,,,,,Y,All possible dates,Date,,,,,DT_RFRNC,72432D4F-F9C1-12A3-B4E2-A6415A90E963,3885,"Subsidiary, joint venture and associate Subsidiary assignment",P,F,"Subsidiary (of the reporting agent) is part of Subsidiary, joint venture and associate via Subsidiary, joint venture and associate Subsidiary assignment",4,,,,
Central bank and private sector company Party Reference date,2261B789-6793-BDE6-9EAD-B5B7F7BEA6BA,1385,,E388C5AF-A657-668E-739A-78827095B5C6,1132,Y,Domain,,,,,2BB0BC4F-2625-4B6E-BFB9-85C466713314,15,LOGDT007,453,,,,,,,,,Y,All possible dates,Date,,,,,DT_RFRNC,11E56CD6-99F6-5F25-B61B-6D75B974B157,3415,"Subsidiary, joint venture and associate Associate assignment",P,F,"Associate (of the reporting agent) is part of Subsidiary, joint venture and associate via Subsidiary, joint venture and associate Associate assignment",4,,,,
Central bank and private sector company Party Reporting agent identifier,03B3C3EC-C90E-F62B-D4A3-24F283C9BC23,1386,,8612644A-423D-E808-F058-A7534601A9DC,972,Y,Domain,,,,,12DFCE00-085A-4E8C-BE55-52350D849DA7,383,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,"String up to 60 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,,RPRTNG_AGNT_ID,45F3773C-AB71-32B5-C55B-559BBA7DC77C,3429,Partner enterprise assignment,P,F,Central bank and private sector company is Partner enterprise via Partner enterprise assignment,2,60,,,
Central bank and private sector company Party Reporting agent identifier,3C1E2CDF-08FB-F515-D3C2-7AF8FCB30A2A,1387,,72CB0826-36E0-A4B4-3525-40FB92136EC6,735,Y,Domain,,,,,12DFCE00-085A-4E8C-BE55-52350D849DA7,383,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,"String up to 60 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,,CNTRL_BNK_PRVT_SCTR_CMPNY_RPRTNG_AGNT_ID,ACCB1FE4-4A25-FEC0-BFB6-83BDB11E8DFD,3427,Immediate parent enterprise assignment,P,F,Central bank and private sector company is Immediate parent via Immediate parent enterprise assignment,3,60,,,
Central bank and private sector company Party Reporting agent identifier,98C6568E-B8C5-98C6-165C-599A9C6714D5,1388,,0A8459C5-6F0E-2DFD-CCB2-4B74CD47130F,555,Y,Domain,,,,,12DFCE00-085A-4E8C-BE55-52350D849DA7,383,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,"String up to 60 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,,OTHR_ORGNSTN_PRTY_RPRTNG_AGNT_ID,760453C3-0E4B-83B6-9BDB-E00F2D580AA6,3425,Central bank and private sector company role,P,F,Central bank and private sector company acts in Central bank and private sector company role,3,60,,,
Central bank and private sector company Party Reporting agent identifier,D44EF511-5B73-D053-C535-2F9BD97180FE,1389,,BA6D2D1D-432C-14EB-5EEA-919ACBD4EAC9,1133,Y,Domain,,,,,12DFCE00-085A-4E8C-BE55-52350D849DA7,383,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,"String up to 60 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,,RPRTNG_AGNT_ID,732682CF-0429-8B8B-F514-AA891C8F62B3,3616,"Subsidiary, joint venture and associate Joint venture assignment",P,F,"Joint venture (of the reporting agent) is part of Subsidiary, joint venture and associate via Subsidiary, joint venture and associate Joint venture assignment",5,60,,,
Central bank and private sector company Party Reporting agent identifier,3A98A21D-697B-E48F-F240-DCB9397B0EC0,1390,,D2C7B058-F8C2-369B-AA57-351682BB3DA3,1135,Y,Domain,,,,,12DFCE00-085A-4E8C-BE55-52350D849DA7,383,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,"String up to 60 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,,RPRTNG_AGNT_ID,72432D4F-F9C1-12A3-B4E2-A6415A90E963,3885,"Subsidiary, joint venture and associate Subsidiary assignment",P,F,"Subsidiary (of the reporting agent) is part of Subsidiary, joint venture and associate via Subsidiary, joint venture and associate Subsidiary assignment",5,60,,,
Central bank and private sector company Party Reporting agent identifier,5CFB32D5-AB92-534F-8612-9868E2465A8E,1391,,E388C5AF-A657-668E-739A-78827095B5C6,1132,Y,Domain,,,,,12DFCE00-085A-4E8C-BE55-52350D849DA7,383,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,"String up to 60 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,,RPRTNG_AGNT_ID,11E56CD6-99F6-5F25-B61B-6D75B974B157,3415,"Subsidiary, joint venture and associate Associate assignment",P,F,"Associate (of the reporting agent) is part of Subsidiary, joint venture and associate via Subsidiary, joint venture and associate Associate assignment",5,60,,,
Central bank and private sector company Reference date,370310C5-3903-CA69-9B7B-78FD2039E0FC,1392,,37968742-5377-688E-6FDC-0D3CEA5E7033,787,Y,Domain,,,,,2BB0BC4F-2625-4B6E-BFB9-85C466713314,15,LOGDT007,453,,,,,,,,,Y,All possible dates,Date,,,,,DT_RFRNC,2AA5D36A-3CB7-AF32-2791-0D50590FF31C,3428,Linked enterprise assignment,P,F,Central bank and private sector company is Linked enterprise via Linked enterprise assignment,1,,,,
Central bank and private sector company Reporting agent identifier,816FE45F-E9BB-9A7D-71DE-F9CCEF1C216A,1393,,37968742-5377-688E-6FDC-0D3CEA5E7033,787,Y,Domain,,,,,12DFCE00-085A-4E8C-BE55-52350D849DA7,383,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,"String up to 60 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,,RPRTNG_AGNT_ID,2AA5D36A-3CB7-AF32-2791-0D50590FF31C,3428,Linked enterprise assignment,P,F,Central bank and private sector company is Linked enterprise via Linked enterprise assignment,2,60,,,
Central bank and private sector company role type,54D96214-8AC9-CC1C-789F-33E0D11FDDC9,1394,,0A8459C5-6F0E-2DFD-CCB2-4B74CD47130F,555,Y,Domain,,,,,a58123d6-f2f1-4847-9648-764dc7ed6af2,252,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,Other organisation role type,String,,,,,OTHR_ORGNSTN_RL_TYP,,,Central bank and private sector company role,P,,,4,2,,,
Central bank and private sector company role type,406CDD27-9633-E2F6-94C8-40EDC9DAAEBB,1395,,BA6D2D1D-432C-14EB-5EEA-919ACBD4EAC9,1133,Y,Domain,,,,,a58123d6-f2f1-4847-9648-764dc7ed6af2,252,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,Other organisation role type,String,,,,,OTHR_ORGNSTN_RL_TYP,732682CF-0429-8B8B-F514-AA891C8F62B3,3616,"Subsidiary, joint venture and associate Joint venture assignment",P,F,"Joint venture (of the reporting agent) is part of Subsidiary, joint venture and associate via Subsidiary, joint venture and associate Joint venture assignment",6,2,,,
Central bank and private sector company role type,26FD18D1-67BF-5305-2414-E3B1E5CB51DF,1396,,D2C7B058-F8C2-369B-AA57-351682BB3DA3,1135,Y,Domain,,,,,a58123d6-f2f1-4847-9648-764dc7ed6af2,252,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,Other organisation role type,String,,,,,OTHR_ORGNSTN_RL_TYP,72432D4F-F9C1-12A3-B4E2-A6415A90E963,3885,"Subsidiary, joint venture and associate Subsidiary assignment",P,F,"Subsidiary (of the reporting agent) is part of Subsidiary, joint venture and associate via Subsidiary, joint venture and associate Subsidiary assignment",6,2,,,
Central bank and private sector company role type,CBF896C3-9263-2B2A-D719-1C52AD46AD02,1397,,E388C5AF-A657-668E-739A-78827095B5C6,1132,Y,Domain,,,,,a58123d6-f2f1-4847-9648-764dc7ed6af2,252,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,Other organisation role type,String,,,,,OTHR_ORGNSTN_RL_TYP,11E56CD6-99F6-5F25-B61B-6D75B974B157,3415,"Subsidiary, joint venture and associate Associate assignment",P,F,"Associate (of the reporting agent) is part of Subsidiary, joint venture and associate via Subsidiary, joint venture and associate Associate assignment",6,2,,,
Central bank and private sector company type,1B9D11C8-D9A9-E6FB-679C-C8657293CB10,1398,,85956057-D0C7-8869-F90B-A6A301A3A30F,554,Y,Domain,,,,,08DA736C-1873-DC8E-04A6-0016296DD74D,253,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,Other organisation type,String,,,,,CNTRL_BNK_PRVT_SCTR_CMPNY_TYP,,,Central bank and private sector company,,,,1,2,,,
Central bank type,42E5BE0D-5CCE-68CF-FB49-AC59F5ABA3D4,1399,,63CD934A-3217-CF5C-68F0-16C1C1D80BF3,552,Y,Domain,,,,,80F2B704-DF51-DB78-B30A-91068E702021,30,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,Central bank type,String,,,,,CNTRL_BNK_TYP,,,Central bank,,,,1,,,,
City / town / village,6BC7E205-67D3-5235-F34C-CF0C4B63C55F,1400,,4C5B9F82-190D-AF25-BC51-7E18BC5BA50F,656,Y,Domain,,,,,633575D7-6D71-0889-6C6B-F95EFD65004D,378,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,String-ASCII up to 250 characters,String,,,,,CTY,,,European Union member address,P,,,4,250,,,
City / town / village,27A0B7E9-3562-4EFC-391D-E85AB0254EAA,1401,,6FB4196B-0F5B-358F-DF75-091BAFE793DC,898,Y,Domain,,,,,633575D7-6D71-0889-6C6B-F95EFD65004D,378,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,String-ASCII up to 250 characters,String,,,,,CTY,18462D82-9EF3-52B0-5443-12085806B718,3736,No registered Postal Code system party,,F,No registered Postal Code system address hosts No registered Postal Code system party,1,250,,,
City / town / village,6EE096A9-02AD-C249-2AA8-33BBCD40DF1A,1402,,A0187449-1CDB-6009-86A7-801C1FFCCD85,861,Y,Domain,,,,,633575D7-6D71-0889-6C6B-F95EFD65004D,378,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,String-ASCII up to 250 characters,String,,,,,CTY,C8864117-32EE-D1EA-B372-B157B00488AD,3713,Non-European Union member party,,F,Non-European Union member address hosts Non-European Union member party,1,250,,,
City / town / village,06B83377-8293-1816-A77C-117E8BA9BE2B,1403,,AAF84954-725A-E258-FAD5-A53D93BB8C73,658,Y,Domain,,,,,633575D7-6D71-0889-6C6B-F95EFD65004D,378,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,String-ASCII up to 250 characters,String,,,,,CTY,D5B440F6-4E38-3BC8-2390-B9EC07B9A3D2,3513,European Union member party,,F,European Union member address hosts European Union member party,3,250,,,
City / town / village,C33658C6-1E5E-9F52-5283-0B4D0B431345,1404,,DEDF1945-5BAB-A3F9-63F2-357C2F31661C,859,Y,Domain,,,,,633575D7-6D71-0889-6C6B-F95EFD65004D,378,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,String-ASCII up to 250 characters,String,,,,,CTY,,,Non-European Union member address,P,,,3,250,,,
City / town / village,5FEAF1AA-A71A-3DA6-8FFA-8B2EFD0F891C,1405,,FFEDC4BB-0EF3-35C2-125C-E6221DB500B6,897,Y,Domain,,,,,633575D7-6D71-0889-6C6B-F95EFD65004D,378,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,String-ASCII up to 250 characters,String,,,,,CTY,,,No registered Postal Code system address,P,,,2,250,,,
Clearing member Organisation Party identifier,ACEAABB8-0B0D-D8C4-9200-0466AFBE0392,1406,,0A27BD5C-1071-1F0B-88FF-6EA5ED8B30D8,835,Y,Domain,,,,,bedac99c-65df-4709-835b-fbf0381d048e,379,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,"String up to 120 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,PRTY_ID,CLRNG_MMBR_ORGNSTN_PRTY_ID,328A060E-4E6A-027B-282C-D1DC649DA0A5,3431,Master agreement Clearing member assignment,P,F,Clearing member is involved in Master agreement(s) with a clearing member via Master agreement Clearing member assignment,6,120,,,
Clearing member Organisation Party Reference date,781A77EF-96BD-31AF-16B3-0B46D39F7400,1407,,0A27BD5C-1071-1F0B-88FF-6EA5ED8B30D8,835,Y,Domain,,,,,2BB0BC4F-2625-4B6E-BFB9-85C466713314,15,LOGDT007,453,,,,,,,,,Y,All possible dates,Date,,,,,CLRNG_MMBR_ORGNSTN_PRTY_RFRNC_DT,328A060E-4E6A-027B-282C-D1DC649DA0A5,3431,Master agreement Clearing member assignment,P,F,Clearing member is involved in Master agreement(s) with a clearing member via Master agreement Clearing member assignment,4,,,,
Clearing member Organisation Party Reporting agent identifier,A50E560F-038E-91A5-F2CB-464FA4287CC6,1408,,0A27BD5C-1071-1F0B-88FF-6EA5ED8B30D8,835,Y,Domain,,,,,12DFCE00-085A-4E8C-BE55-52350D849DA7,383,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,"String up to 60 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,,CLRNG_MMBR_ORGNSTN_PRTY_RPRTNG_AGNT_ID,328A060E-4E6A-027B-282C-D1DC649DA0A5,3431,Master agreement Clearing member assignment,P,F,Clearing member is involved in Master agreement(s) with a clearing member via Master agreement Clearing member assignment,5,60,,,
Clearing member Organisation role type,2D5EC912-42A8-884C-A7C6-F27759B4ABFA,1409,,0A27BD5C-1071-1F0B-88FF-6EA5ED8B30D8,835,Y,Domain,,,,,6150484D-1093-F5B0-6591-4087D06D62C7,240,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,Organisation role type,String,,,,PRTY_RL_TYP,CLRNG_MMBR_ORGNSTN_RL_TYP,328A060E-4E6A-027B-282C-D1DC649DA0A5,3431,Master agreement Clearing member assignment,P,F,Clearing member is involved in Master agreement(s) with a clearing member via Master agreement Clearing member assignment,7,2,,,
Collateral annex Protection arrangement identifier,89EE16B5-6FC3-5899-D063-1C0914264E5E,1410,,76BD9E69-EDB2-E5B0-AFCC-04A52742AC34,690,Y,Domain,,,,,bedac99c-65df-4709-835b-fbf0381d048e,379,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,"String up to 120 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,,CLLTRL_ANNX_PRTCTN_ID,2AE30A7B-B386-18B1-7A59-391CAD28C7B9,3432,Financial collateral,,F,Collateral annex comprises Financial collateral,3,120,,,
Collateral annex Protection arrangement Reference date,BB854F02-E55A-2342-8C6C-B68F70D2A077,1411,,76BD9E69-EDB2-E5B0-AFCC-04A52742AC34,690,Y,Domain,,,,,2BB0BC4F-2625-4B6E-BFB9-85C466713314,15,LOGDT007,453,,,,,,,,,Y,All possible dates,Date,,,,,CLLTRL_ANNX_PRTCTN_ARRNGMNT_RFRNC_DT,2AE30A7B-B386-18B1-7A59-391CAD28C7B9,3432,Financial collateral,,F,Collateral annex comprises Financial collateral,1,,,,
Collateral annex Protection arrangement Reporting agent identifier,FD9B4447-AD70-24B3-DD9A-33324F80C509,1412,,76BD9E69-EDB2-E5B0-AFCC-04A52742AC34,690,Y,Domain,,,,,12DFCE00-085A-4E8C-BE55-52350D849DA7,383,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,"String up to 60 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,,CLLTRL_ANNX_PRTCTN_ARRNGMNT_RPRTNG_AGNT_ID,2AE30A7B-B386-18B1-7A59-391CAD28C7B9,3432,Financial collateral,,F,Collateral annex comprises Financial collateral,2,60,,,
Collateral identifier,1AFC8D92-A3C3-EC7E-B13B-EDFE977C5FC1,1413,,4793B60D-47B8-57C4-12B5-6BD21499308A,561,Y,Domain,,,,,12DFCE00-085A-4E8C-BE55-52350D849DA7,383,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,"String up to 60 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,,CLLTRL_ID,,,Collateral,P,,,3,60,,,
Collateral identifier,C67F38BF-39AC-272E-9AF1-C6EFBFCC0ACA,1414,,5E02F623-CC8D-9A20-AB10-A47E24CCF5C2,584,Y,Domain,,,,,12DFCE00-085A-4E8C-BE55-52350D849DA7,383,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,"String up to 60 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,,CLLTRL_ID,36A77B2A-25CA-B675-C958-2A3FDFD3E97E,3436,Credit facility Collateral assignment,P,F,Collateral protects Credit facility via Credit facility Collateral assignment,6,60,,,
Collateral identifier,67CE8A2B-FEF0-0B61-0AC6-5AC1F3061BAB,1415,,ACDEC181-3399-411D-BD18-E28CCC37B7BC,793,Y,Domain,,,,,12DFCE00-085A-4E8C-BE55-52350D849DA7,383,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,"String up to 60 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,,CLLTRL_ID,9B11BDDF-9ADC-A93D-AAC1-CAAE8383C46A,3437,Loan (excluding repurchase agreement) and advance Collateral assignment,P,F,Collateral protects Loan(s) (excluding repurchase agreement) and advance via Loan (excluding repurchase agreement) and advance Collateral assignment,6,60,,,
Collateral identifier,288FF4F1-202C-CF3A-9E53-01DF2CA1E687,1416,,FBAF417B-1A11-B3D5-9C5F-16BCF562A7E2,596,Y,Domain,,,,,12DFCE00-085A-4E8C-BE55-52350D849DA7,383,A3A3C77D-0366-9768-FF89-1C25E56881C8,506,,,,,,,,,Y,"String up to 60 characters limited to letters (capital and low cases), numbers, dash and underscore",String,,,,,CLLTRL_ID,5A2ADAAE-4B9F-4BD7-5EEE-A1A3DA4DE925,3434,Credit risk mitigation assignment,P,F,Collateral is involved in Credit risk mitigation assignment,3,60,,,
