Logical_Model_ID,Num_Logical_Model_ID,Logical_Model_Name,Logical_Object_ID,Num_Logical_Object_ID,Logical_Object_Name,Relational_Model_ID,Num_Relational_Model_ID,Relational_Model_Name,Relational_Object_ID,Num_Relational_Object_ID,Relational_Object_Name,Entity_Name,Table_Name,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,009D82B4-B95F-3EF6-691E-B659F8A4803F,1489,Credit card debt Instrument Reference date,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,38120563-4CF1-D0F1-A22C-F57FF87C0D6A,0,DT_RFRNC,Credit card debt Creditor assignment,INSTRMNT_ENTTY_RL_ASSGNMNT,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,00A4B371-AB6B-CA55-002E-4BE6E3F9ED49,1901,Gross carrying amount,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,2F2CB83E-EFCE-FE83-241D-A831B77BAB2F,0,GRSS_CRRYNG_AMNT,"Property, plant and equipment taken into possession",NN_FNNCL_ASST,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,00A742EC-C653-8B15-9108-F65DE9BC4715,1185,Accounting hedge indicator,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,5BDA1AA4-C39D-0172-3244-DB007843C46D,0,ACCNTNG_HDG_INDCTR,Over the counter (OTC) Derivative as a hedge,ABSTRCT_INSTRMNT_RL,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,00C06761-A30E-8A55-7B87-C6CBE5AC8D90,2807,Security borrowing and lending transaction Instrument Reporting agent identifier,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,9BD7C306-828E-9B01-5D99-2189B91C8A54,0,RPRTNG_AGNT_ID,Security borrowing and lending transaction Lender assignment,INSTRMNT_ENTTY_RL_ASSGNMNT,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,00CAEA22-F905-AEF4-A9FA-68F176120296,2709,Reference date,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,B9911B5E-04FD-3E7E-9C4F-A6FC3F1C4593,0,DT_RFRNC,Interest rate risk hedge portfolio,INTRST_RT_RSK_HDG_PRTFL,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,00DE4529-489E-518B-B353-897E4FAA4620,1235,Accumulated recoveries since default,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,44905042-E990-1580-1E9D-9AE7C9DF9DF5,0,CMLTV_RCVRS_SNC_DFLT,Non-retail exposure financial asset instrument,ABSTRCT_INSTRMNT_RL,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,00FC4A2F-6877-45C7-737D-B4C96BE264A7,1860,Financial guarantee Instrument Reporting agent identifier,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,9BD7C306-828E-9B01-5D99-2189B91C8A54,0,RPRTNG_AGNT_ID,Financial guarantee instrument Beneficiary assignment,INSTRMNT_ENTTY_RL_ASSGNMNT,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,016CB6B7-1D08-085D-C245-6793F7AB017C,2876,Security Reporting agent identifier,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,AB25F8F9-9F35-AB3E-227A-C168DCC27900,0,RPRTNG_AGNT_ID,Fundamental review of the trading book standard approach risk measure for security positions,FNDMNTL_RVW_TRDNG_BK_STNDRD_APPRCH_RSK_MSR_FR_SCRTY_PSTNS,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,018B96D8-9F06-E56D-3835-6243452AF5BB,2611,"Property, plant and equipment not taken into possession reference date",DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,A6BAE990-8D75-58A8-1FBE-892C4D48C4D2,0,DT_RFRNC,"Software collateral Software property, plant and equipment not taken into possession assignment",CLLTRL_NN_FNNCL_ASST_ASSGNMNT,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,01E09A95-82CC-2899-370C-A2F091428A2F,2192,Litigation status,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,86A5626E-642C-39E0-2C30-7E8608D6AAC2,0,LTGTN_STTS,Long debt security position,SCRTY_PSTN,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,01F359E9-94E8-F763-2195-C48C6D9885ED,1240,Acquisition cost,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,0271AB6C-6349-627F-92F6-3C73E05E57BA,0,ACQSTN_CST,"Subsidiary, joint venture and associate Other organisation role assignment",SBSDRY_JNT_VNTR_ASSCT_OTHR_ORGNSTN_ASSGNMNT,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,021148EC-89FA-E4FE-C06D-B9A1209FE80A,1163,Transit item,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,87B8F2F3-99B6-4C31-89BC-9DDA04011559,0,INSTRMNT,Transit item,INSTRMNT,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,022B065C-76F2-65E8-D567-7181DDB2AD23,1708,Equity or fund security type,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,57C0B188-E11D-4E2F-5910-6ACC72DCC924,0,TYP_SCRTY_EXCHNG_TRDBL_DRVTV,Equity and fund security,SCRTY_EXCHNG_TRDBL_DRVTV,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,02448F4F-791D-3232-9ED5-1E29FBEAC53B,2357,Nomenclature des unités territoriales statistiques (NUTS) region,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,29E526D1-FA3C-6AC3-E6AA-565053A8790D,0,TRRTRL_UNT,European Union member party,PRTY,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,0246FA32-A2BA-D2D9-BB9F-CB84B49E2D30,1963,Identifier type,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,8ECD13E1-0DED-4098-0C4B-CCB174B6E9A3,0,IDNTFR_TYP,Non-International securities identification number (Non-ISIN) security,SCRTY_EXCHNG_TRDBL_DRVTV,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,0296167F-39E4-FFE2-5415-184C807E938D,2650,Protection arrangement Reporting agent identifier,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,FE6FFD6E-C9C4-CDEB-BEB9-C0529819710D,0,RPRTNG_AGNT_ID,Credit risk mitigation assignment,CRDT_RSK_MTGTN_ASSGNMNT,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,02E00201-0ACA-69C6-F56F-3B2C690AFC81,763,Investment property,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,911F88D7-3E8F-8DEA-C35E-BF7ABDD0AA6E,0,NN_FNNCL_ASST,Investment property,NN_FNNCL_ASST,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,02F2FE6D-2515-6757-5033-C336093DB172,534,Assigned debtor,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,4B653CAB-D4D2-AA49-7CCD-219DBC512184,0,ENTTY_RL,Assigned debtor,ENTTY_RL,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,0302717A-3405-9C1B-648D-EFA903593445,1833,Financial asset instrument type by renegotiation status,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,2ED6F556-4BC6-1B70-57B8-AD731394B644,0,FNNCL_ASST_INSTRMNT_TYP_RNGTTN_STTS,Financial asset instrument,ABSTRCT_INSTRMNT_RL,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,030858AF-2BBD-D0AC-33A3-D61203FA11D2,3611,Investor invests in Security position,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,02D4685A-47EB-99AF-1163-96E6F466D459,0,SCRTY_PSTN_ENTTY_RL_FK,,,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,0336F2F9-7EB1-FDA9-EDE1-97287FE3D1B7,2003,Instrument Collateral received instrument assignment type,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,DE2DC2B3-CE90-D535-81F7-417F4B937C90,0,INSTRMNT_CLLTRL_RCVD_INSTRMNT_ASSGNMNT_TYP,Instrument Collateral received instrument assignment,INSTRMNT_CLLTRL_RCVD_INSTRMNT_ASSGNMNT,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,033BEB18-90B5-C2A2-06EE-3359CCB99572,1262,Arrears for the instrument,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,6929F175-24D0-B742-00DF-461389E246E6,0,ARRRS,Long debt security position Prudential portfolio assignment,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,034BF91C-9D92-4D4D-318F-9A5847A0DD79,1532,Creditor Party Reference date,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,0B28B23A-E27E-7CE1-38AE-112DA09289E2,0,DT_RFRNC,Credit facility Creditor assignment,CRDT_FCLTY_ENTTY_RL_ASSGNMNT,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,036B657E-AB26-5D39-4099-52A4DD613EB5,1317,Base currency,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,116A6924-4032-41B7-526A-6C41C1A421F0,0,BS_CRRNCY,Foreign exchange risk factor for standardised approach,RSK_FAC_SA,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,036CFCE5-0B4C-6D37-84F8-FB0D1FCB3D2A,1499,Credit facility identifier,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,2175A61A-C7B0-280A-CE12-0CC0683D0E3D,0,CRDT_FCLTY_ID,Credit facility Debtor assignment,CRDT_FCLTY_ENTTY_RL_ASSGNMNT,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,0391303D-26DD-7BA3-0EAF-6009A16F8142,1823,Financial asset instrument identifier,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,F178198B-E185-FDE4-3F51-972829217D32,0,INSTRMNT_ID,Financial asset instrument derived data,ABSTRCT_INSTRMNT_RL,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,03A35C7F-64ED-0963-65C1-41BF7EF52FBB,2990,Subject to operating lease indicator,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,B7145A91-6305-3213-39AA-E6A7F63D6663,0,SBJCT_OPRTNG_LS_INDCTR,Other intangible asset taken into possession,NN_FNNCL_ASST,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,03B297CF-2A88-EB82-1500-2C81BE54136F,1926,Hedged Instrument identifier,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,F4941A18-F635-382D-39A9-7125E07CEED8,0,HDGD_INSTRMNT_ID,Instrument hedged by Over the counter (OTC) Derivative,INSTRMNT_HDGD_OTC_DRVTV,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,03B3C3EC-C90E-F62B-D4A3-24F283C9BC23,1386,Central bank and private sector company Party Reporting agent identifier,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,665DD956-B3A7-CABF-30C1-A6B33EADC61C,0,RPRTNG_AGNT_ID,Partner enterprise assignment,PRTNR_ENTRPRS_ASSGNMNT,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,03DBC48F-3E11-C2CE-E3FC-0090D5CDB184,2402,Number of employees,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,E0BCB568-46E9-2975-5225-4345CD7969AD,0,NMBR_EMPLYS,Organisation,PRTY,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,03F372E1-4034-13E3-8977-876E793D41AD,2531,Party Reference date,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,71EA3E10-A22A-AA6F-67BC-DBB4736AF839,0,DT_RFRNC,Rating grade Other organisation assignment,RTNG_GRD_OTHR_ORGNSTN_ASSGNMNT,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,03F417CA-6E67-1C15-1ECE-9B9C674CB8BD,2574,Performing status,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,1EB4C0E1-9FF1-9E75-81EB-2724EF7ACB8E,0,PRFRMNG_STTS,Financial asset instrument derived data,ABSTRCT_INSTRMNT_RL,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,04312425-EEE1-8C8F-5169-F1A52229DBB0,2485,Over the counter (OTC) Derivative Instrument identifier,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,655F0071-A637-3BDC-F481-800EC9991F72,0,OTC_DRVTV_INSTRMNT_ID,Security position hedged by Over the counter (OTC) derivative,SCRTY_PSTN_HDGD_OTC_DRVTV,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,046EA1A4-DCE4-C0DA-41DD-27C75F954BB6,3088,Year,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,2831683F-EBCB-34D4-8160-41FBB0FA6596,0,YR,Party previous period data,PRTY_PRVS_PRD_DT,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,047D9F8F-DE50-B427-58DB-627CA64E4F18,749,Instrument resulting from a Credit facility,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,87B8F2F3-99B6-4C31-89BC-9DDA04011559,0,INSTRMNT,Instrument resulting from a Credit facility,INSTRMNT,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,048D458D-00B0-1F3C-D9A5-87EAE9C831CA,1040,Renegotiated financial asset instrument with forbearance measure derived data,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,59931FDF-8E75-BD96-3057-1060F2324E7D,0,ABSTRCT_INSTRMNT_RL,Renegotiated financial asset instrument with forbearance measure derived data,ABSTRCT_INSTRMNT_RL,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,04BD5AF6-0419-BD8E-C62C-2E8295D937EA,1089,Security position,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,C90D678E-EB19-129D-06C6-1289B6CB3DA4,0,SCRTY_PSTN,Security position,SCRTY_PSTN,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,04F7FAE7-FB99-BF85-4723-377D5B2DDF1E,766,Issue-based rating system,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,226E5594-A3BF-77DB-E777-BDAE537244C6,0,RTNG_SYSTM,Issue-based rating system,RTNG_SYSTM,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,04F7FE34-268B-41C6-8786-FF8DAD584B3E,1448,Collateral reporting agent identifier,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,0096DA9A-8CDC-E419-BA75-58A3C83ABA9F,0,RPRTNG_AGNT_ID,Off-balance instrument Collateral assignment,OFF_BLNC_INSTRMNT_CLLTRL_ASSGNMNT,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,0502A28C-D4E9-A339-2A39-3F69607EAECD,2303,Master agreement identifier,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,C1444B94-EE2A-989B-AE11-971ABA49DAEC,0,MSTR_AGRMNT_ID,Master agreement,MSTR_AGRMNT,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,051DCB79-B87A-9CB5-6E3B-85FEE497712E,3108,Cash on hand PK,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,21B0818F-6B53-4345-DBEF-03A5BA5FA47D,0,CSH_HND_PK,Cash on hand,CSH_HND,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,051EB560-7317-72D1-4A7D-319745AA149A,2479,Over the counter (OTC) Credit default swap received as collateral instrument Reference date,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,B8A1C301-FEC0-CC79-CE9C-45D88EA59B87,0,DT_RFRNC,Over the counter (OTC) Credit default swap Collateral received instrument assignment,INSTRMNT_CLLTRL_RCVD_INSTRMNT_ASSGNMNT,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,05307500-A01C-FD3D-1A54-CFEE87639D1A,2462,Other loan Instrument Reference date,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,38120563-4CF1-D0F1-A22C-F57FF87C0D6A,0,DT_RFRNC,Other loan Debtor assignment,INSTRMNT_ENTTY_RL_ASSGNMNT,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,05364530-FEC3-000A-B9F2-60E192BC63AC,2185,Linked enterprise Party role type,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,7530B8C3-4243-B2E9-B129-4C426F15C315,0,LNKD_ENTRPRS_PRTY_RL_TYP,Linked enterprise assignment,LNKD_ENTRPRS_ASSGNMNT,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,053AAD2F-0FEA-D5AE-2459-FE9EBEB05DEF,939,Other loan Creditor assignment,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,20330E6F-0744-BF7D-201C-E484EA75CEAC,0,INSTRMNT_ENTTY_RL_ASSGNMNT,Other loan Creditor assignment,INSTRMNT_ENTTY_RL_ASSGNMNT,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,053B57FF-7837-99DA-5042-392AED2A3756,1285,Asset pool Reference date,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,9885EDDF-70A9-B779-4624-0B6E76C7C8A8,0,ASST_PL_RFRNC_DT,Asset pool (subject to a Securitisation and other credit transfer),ASST_PL,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,0550B626-3D1C-EFB9-5F81-0674AB46A0CE,1834,Financial collateral type,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,DDC9F219-62D5-C164-C3C0-CA1C0C9EC6E1,0,TYP_CLLTRL,Financial collateral,CLLTRL,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,055BC8D9-2CAD-DC47-E8EC-AD1F5A52D649,946,Other non-registered collateral,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,047E650D-CA92-F806-F392-42075133AEFD,0,CLLTRL,Other non-registered collateral,CLLTRL,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,0566413E-2A6F-31A4-7428-523B29E12E63,1283,Asset pool Reference date,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,09DF8DC5-2A75-FE8F-4BB4-A367250A5A24,0,DT_RFRNC,Covered bond programme,CVRD_BND_PRGRM,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,05706504-1421-C684-B635-D12F87A97733,3055,Treatment of securitised / transferred assets in balance sheet,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,81515085-CF35-3121-0CAD-81BC9996EB63,0,TRTMNT_TRNSFRRD_ASSTS_BLNC_SHT,Transferred asset leg,RPRCHS_AGRMNT_CMPNNT,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,05BCB0E5-22ED-6F70-8F5B-C518399551C5,3487,Debt security may have many Financial guarantee Debt security assignment(s) via Financial guarantee covering a Debt security Debt security assignment,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,8B48895E-1AE7-BCEE-6976-3C03AA9FB6C1,0,FNNCL_GRNT_INSTRMNT_DBT_SCRT_DBT_SCRTY_ASSGNMNT_SCRTY_EXCHNG_TRDBL_DRVTV_FK,,,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,05DE6B1A-D911-9DFB-6534-0118ACAE4ABD,1559,Currency,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,ED04284B-5D77-E9B5-A319-F2E3EC9C6125,0,CRRNCY,Security,SCRTY_EXCHNG_TRDBL_DRVTV,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,062BF496-A5E8-11FA-F478-639880E5C206,769,Issued debt security in the trading book International Financial Reporting Standard (IFRS),DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,B1E5690A-06AC-64EA-90DF-15CE246EAF07,0,DBT_SCRTY_ISSD,Issued debt security in the trading book International Financial Reporting Standard (IFRS),DBT_SCRTY_ISSD,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,06756A75-7B6C-5CF6-2D3D-D07229F7556C,1656,Derecognised exposure accumulated impairment,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,659EBA38-32AF-DF3A-8B93-A9AF4C359C51,0,ACCMLTD_IMPRMNT,Collateral received instrument obtained by taking possession,ABSTRCT_INSTRMNT_RL,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,0689794B-B794-54F6-E2E8-5423E2E5612E,2069,International securities identification number (ISIN),DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,A6EF94E3-45DA-45C9-79AC-3DBB4945917B,0,ISIN,International securities identification number (ISIN) security,SCRTY_EXCHNG_TRDBL_DRVTV,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,0695D53E-87D1-04BC-F1ED-94AFE54EEF99,2995,Subordinated debt indicator,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,4B5E2719-9773-417D-E875-4DE665402E25,0,SBRDNTD_DBT,Debt security,SCRTY_EXCHNG_TRDBL_DRVTV,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,06B83377-8293-1816-A77C-117E8BA9BE2B,1403,City / town / village,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,5586892A-4135-3403-3E4A-F05B86EBA19B,0,CTY,European Union member party,PRTY,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,06C93FA0-A989-EE97-EC93-35CC7BFDBFF7,1968,Immaterial rights as collateral reporting agent identifier,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,7E147358-226D-0C0F-E741-44C4392F2149,0,RPRTNG_AGNT_ID,Immaterial rights as collateral Other intangible asset not taken into possession assignment,CLLTRL_NN_FNNCL_ASST_ASSGNMNT,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,070B0910-AF79-5AFF-98CD-DF363A304A91,1622,Debt Security Reporting agent identifier,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,98C894FD-666F-20C6-EFD7-565E082F2DF5,0,DBT_SCRTY_RPRTNG_AGNT_ID,Debt security issued (by the reporting agent),DBT_SCRTY_ISSD,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,07108045-95B8-F08A-5571-3158A45D9B21,1276,Asset pool identifier,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,244D3083-F8EB-BAB2-23E9-10459FA1F28E,0,ASST_PL_ID,Covered bond programme,CVRD_BND_PRGRM,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,0746C44D-5639-ED45-A33F-E4067053B7DE,1720,Exchange tradable derivative position as a hedge Buyer Party Reporting agent identifier,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,B7A7AF96-D075-3B3D-E745-4DC842022BC7,0,RPRTNG_AGNT_ID,Instrument hedged by Exchange tradable derivative position,INSTRMNT_HDGD_EXCHNG_TRDBL_DRVTV,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,074C10B7-DC84-861E-6F29-AD5B890A5FDC,1131,"Subsidiary, joint venture and associate",DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,8119561B-DC57-A598-E7CA-66559DCC136A,0,GRP,Subsidiary, joint venture and associate,GRP
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,0753F2BC-0ECF-CDAC-02DB-CF3E85C1E78F,1836,Financial contract identifier,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,DB2FCFC1-A74B-3A62-F2DB-C447BE8357B3,0,FNNCL_CNTRCT_ID,Credit facility,CRDT_FCLTY,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,0760DF4C-14A4-3E6B-1C5A-C45B3F675B38,1154,Tranche in a synthetic securitisation,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,0CCB480D-9CA6-6581-F54D-9B83F1D51E3F,0,TRNCH_SYNTHTC_SCRTSTN_WTHT_SSPE_DPST,Tranche in a synthetic securitisation,TRNCH_SYNTHTC_SCRTSTN_WTHT_SSPE_DPST,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,0760DF4C-14A4-3E6B-1C5A-C45B3F675B38,1154,Tranche in a synthetic securitisation,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,A75EE4F7-B26F-E227-226B-AAF8E7A528E6,0,TRNCH_SYNTHTC_SCRTSTN_WTHT_SSPE_FNNCL_GRNT,Tranche in a synthetic securitisation,TRNCH_SYNTHTC_SCRTSTN_WTHT_SSPE_FNNCL_GRNT,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,0774E28E-1F2A-661C-7C54-6F719181C20F,2359,Nominal amount,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,B8E0F0A3-AC03-DD49-3BDF-6EF3B24F3305,0,NMNL_AMNT,Off-balance instrument,INSTRMNT,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,077AE7B6-50D5-50A4-59A6-ED5D8AEFBFAF,2674,Rank,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,D38E2912-049C-DB91-472F-85C4537C891D,0,SCRTY_RNK_LVL,Debt security,SCRTY_EXCHNG_TRDBL_DRVTV,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,508,Logical,0795B7F8-F50A-31B6-9142-CEF170BBCD51,2270,Long security position Prudential portfolio type,DAAC984B-B2E8-C145-BF34-9BFB502D9CBB,0,Enriched Input Layer 6.4,58269E29-254B-6FA7-4C33-4836D1256495,0,LNG_SCRTY_PSTN_PRDNTL_PRTFL_TYP,Long security position Prudential portfolio assignment,LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT,
