VARIABLE_SET_ID,VARIABLE_ID,VALID_FROM,VALID_TO,SUBDOMAIN_ID,IS_FLOW,ORDER
MTRCS_F_16.02_MTRCS_REF,CRRNT_PRD,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_16.03_MTRCS_REF,CRRNT_PRD,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_16.03_MTRCS_REF,CRRNT_PRD,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_16.04.1_MTRCS_REF,CRRNT_PRD,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_16.04.1_MTRCS_REF,CRRNT_PRD,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_16.04_MTRCS_REF,CRRNT_PRD,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_16.04_MTRCS_REF,CRRNT_PRD,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_16.05_MTRCS_REF,CRRNT_PRD,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_16.05_MTRCS_REF,CRRNT_PRD,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_16.06_MTRCS_REF,CRRNT_PRD,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_16.06_MTRCS_REF,CRRNT_PRD,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_16.07.a_MTRCS_REF,IMPRMNT_LSS_ADDTN,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_16.07.a_MTRCS_REF,IMPRMNT_LSS_RVRSL,2018-03-31,2021-06-29,MNTRY,false,1
MTRCS_F_16.07.a_MTRCS_REF,IMPRMNT_LSS_ADDTN,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_16.07.a_MTRCS_REF,IMPRMNT_LSS_RVRSL,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_16.07.b_MTRCS_REF,ACCMLTD_IMPRMNT,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_16.07.b_MTRCS_REF,ACCMLTD_IMPRMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_17.01_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_17.01_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_17.02_MTRCS_REF,NMNL_AMNT,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_17.02_MTRCS_REF,NMNL_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_17.03_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_17.03_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_18.00.a_MTRCS_REF,GRSS_CRRYNG_AMNT,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_18.00.a_MTRCS_REF,GRSS_CRRYNG_AMNT,2018-03-31,2020-06-29,MNTRY,false,0
MTRCS_F_18.00.a_MTRCS_REF,CLLTRL_MXMM_AMNT_CNSDRD,2018-03-31,2020-06-29,MNTRY,false,1
MTRCS_F_18.00.a_MTRCS_REF,GRSS_CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_18.00.b_MTRCS_REF,ACCMLTD_IMPRMNT,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_18.00.b_MTRCS_REF,ACCMLTD_CHNG_NGTV_FV_CR,2020-06-30,2021-06-29,MNTRY,false,1
MTRCS_F_18.00.b_MTRCS_REF,ACCMLTD_IMPRMN_NGTV_CHNG_FV_CR,2020-06-30,2021-06-29,MNTRY,false,2
MTRCS_F_18.00.b_MTRCS_REF,CRRYNG_AMNT,2020-06-30,2021-06-29,MNTRY,false,3
MTRCS_F_18.00.b_MTRCS_REF,ACCMLTD_IMPRMNT,2018-03-31,2020-06-29,MNTRY,false,0
MTRCS_F_18.00.b_MTRCS_REF,ACCMLTD_CHNG_NGTV_FV_CR,2018-03-31,2020-06-29,MNTRY,false,1
MTRCS_F_18.00.b_MTRCS_REF,ACCMLTD_IMPRMN_NGTV_CHNG_FV_CR,2018-03-31,2020-06-29,MNTRY,false,2
MTRCS_F_18.00.b_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2020-06-29,MNTRY,false,3
MTRCS_F_18.00.b_MTRCS_REF,ACCMLTD_IMPRMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_18.00.b_MTRCS_REF,ACCMLTD_CHNG_NGTV_FV_CR,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_18.00.b_MTRCS_REF,ACCMLTD_IMPRMN_NGTV_CHNG_FV_CR,2021-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_18.00.b_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,3
MTRCS_F_18.00.c_MTRCS_REF,GRNT_MXMM_AMNT_CNSDRD,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_18.00.c_MTRCS_REF,GRNT_MXMM_AMNT_CNSDRD,2018-03-31,2020-06-29,MNTRY,false,0
MTRCS_F_18.00.c_MTRCS_REF,GRNT_MXMM_AMNT_CNSDRD,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_18.00.d_MTRCS_REF,CLLTRL_MXMM_AMNT_CNSDRD,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_18.00.d_MTRCS_REF,CLLTRL_MXMM_AMNT_CNSDRD,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_18.00.e_MTRCS_REF,NMNL_AMNT,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_18.00.e_MTRCS_REF,NMNL_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_18.01_MTRCS_REF,GRSS_CRRYNG_AMNT,2020-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_18.02.a_MTRCS_REF,GRSS_CRRYNG_AMNT,2020-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_18.02.a_MTRCS_REF,ACCMLTD_IMPRMN_NGTV_CHNG_FV_CR,2020-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_18.02.b_MTRCS_REF,CLLTRL_MXMM_AMNT_CNSDRD,2020-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_18.02.c_MTRCS_REF,GRNT_MXMM_AMNT_CNSDRD,2020-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_19.00.a_MTRCS_REF,GRSS_CRRYNG_AMNT,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_19.00.a_MTRCS_REF,GRSS_CRRYNG_AMNT,2018-03-31,2020-06-29,MNTRY,false,0
MTRCS_F_19.00.a_MTRCS_REF,CLLTRL_MXMM_AMNT_CNSDRD,2018-03-31,2020-06-29,MNTRY,false,1
MTRCS_F_19.00.a_MTRCS_REF,GRSS_CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_19.00.b_MTRCS_REF,ACCMLTD_IMPRMNT,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_19.00.b_MTRCS_REF,ACCMLTD_CHNG_NGTV_FV_CR,2020-06-30,2021-06-29,MNTRY,false,1
MTRCS_F_19.00.b_MTRCS_REF,ACCMLTD_IMPRMN_NGTV_CHNG_FV_CR,2020-06-30,2021-06-29,MNTRY,false,2
MTRCS_F_19.00.b_MTRCS_REF,CRRYNG_AMNT,2020-06-30,2021-06-29,MNTRY,false,3
MTRCS_F_19.00.b_MTRCS_REF,ACCMLTD_IMPRMNT,2018-03-31,2020-06-29,MNTRY,false,0
MTRCS_F_19.00.b_MTRCS_REF,ACCMLTD_CHNG_NGTV_FV_CR,2018-03-31,2020-06-29,MNTRY,false,1
MTRCS_F_19.00.b_MTRCS_REF,ACCMLTD_IMPRMN_NGTV_CHNG_FV_CR,2018-03-31,2020-06-29,MNTRY,false,2
MTRCS_F_19.00.b_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2020-06-29,MNTRY,false,3
MTRCS_F_19.00.b_MTRCS_REF,ACCMLTD_IMPRMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_19.00.b_MTRCS_REF,ACCMLTD_CHNG_NGTV_FV_CR,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_19.00.b_MTRCS_REF,ACCMLTD_IMPRMN_NGTV_CHNG_FV_CR,2021-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_19.00.b_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,3
MTRCS_F_19.00.c_MTRCS_REF,GRNT_MXMM_AMNT_CNSDRD,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_19.00.c_MTRCS_REF,GRNT_MXMM_AMNT_CNSDRD,2018-03-31,2020-06-29,MNTRY,false,0
MTRCS_F_19.00.c_MTRCS_REF,GRNT_MXMM_AMNT_CNSDRD,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_19.00.d_MTRCS_REF,NMNL_AMNT,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_19.00.d_MTRCS_REF,CLLTRL_MXMM_AMNT_CNSDRD,2020-06-30,2021-06-29,MNTRY,false,1
MTRCS_F_19.00.d_MTRCS_REF,NMNL_AMNT,2018-03-31,2020-06-29,MNTRY,false,0
MTRCS_F_19.00.d_MTRCS_REF,CLLTRL_MXMM_AMNT_CNSDRD,2018-03-31,2020-06-29,MNTRY,false,1
MTRCS_F_19.00.d_MTRCS_REF,NMNL_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_19.00.d_MTRCS_REF,CLLTRL_MXMM_AMNT_CNSDRD,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_19.00.e_MTRCS_REF,CLLTRL_MXMM_AMNT_CNSDRD,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_19.00.e_MTRCS_REF,CLLTRL_MXMM_AMNT_CNSDRD,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_20.01_MTRCS_REF,CRRYNG_AMNT,2018-12-31,2021-06-29,MNTRY,false,0
MTRCS_F_20.01_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_20.02_MTRCS_REF,CRRYNG_AMNT,2018-12-31,2021-06-29,MNTRY,false,0
MTRCS_F_20.02_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_20.03_MTRCS_REF,CRRNT_PRD,2018-12-31,2021-06-29,MNTRY,false,0
MTRCS_F_20.03_MTRCS_REF,CRRNT_PRD,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_20.04_MTRCS_REF,GRSS_CRRYNG_AMNT,2018-12-31,2020-06-29,MNTRY,false,0
MTRCS_F_20.04_MTRCS_REF,ACCMLTD_IMPRMNT,2018-12-31,2020-06-29,MNTRY,false,1
MTRCS_F_20.04_MTRCS_REF,ACCMLTD_CHNG_NGTV_FV_CR,2018-12-31,2020-06-29,MNTRY,false,2
MTRCS_F_20.04_MTRCS_REF,GRSS_CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_20.04_MTRCS_REF,ACCMLTD_IMPRMNT,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_20.04_MTRCS_REF,ACCMLTD_CHNG_NGTV_FV_CR,2021-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_20.04_MTRCS_REF,GRSS_CRRYNG_AMNT,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_20.04_MTRCS_REF,ACCMLTD_IMPRMNT,2020-06-30,2021-06-29,MNTRY,false,1
MTRCS_F_20.04_MTRCS_REF,ACCMLTD_CHNG_NGTV_FV_CR,2020-06-30,2021-06-29,MNTRY,false,2
MTRCS_F_20.05.a_MTRCS_REF,NMNL_AMNT,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_20.05.a_MTRCS_REF,NMNL_AMNT,2018-03-31,2020-06-29,MNTRY,false,0
MTRCS_F_20.05.a_MTRCS_REF,NMNL_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_20.05.b_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_20.05.b_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_20.06_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_20.06_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_20.07.1_MTRCS_REF,GRSS_CRRYNG_AMNT,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_20.07.1_MTRCS_REF,ACCMLTD_IMPRMNT,2018-03-31,2021-06-29,MNTRY,false,1
MTRCS_F_20.07.1_MTRCS_REF,ACCMLTD_CHNG_NGTV_FV_CR,2018-03-31,2021-06-29,MNTRY,false,2
MTRCS_F_20.07.1_MTRCS_REF,GRSS_CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_20.07.1_MTRCS_REF,ACCMLTD_IMPRMNT,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_20.07.1_MTRCS_REF,ACCMLTD_CHNG_NGTV_FV_CR,2021-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_21.00_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_21.00_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_22.01_MTRCS_REF,CRRNT_PRD,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_22.01_MTRCS_REF,CRRNT_PRD,2018-03-31,2020-06-29,MNTRY,false,0
MTRCS_F_22.01_MTRCS_REF,CRRNT_PRD,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_22.02_MTRCS_REF,ASST_INVLVD_INSTTN_SRVC_PRVDD,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_22.02_MTRCS_REF,ASST_INVLVD_INSTTN_SRVC_PRVDD,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_23.01_MTRCS_REF,INSTRMNT_NMBR,2020-06-30,9999-12-31,INTGR,false,0
MTRCS_F_23.02_MTRCS_REF,GRSS_CRRYNG_AMNT,2020-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_23.03_MTRCS_REF,GRSS_CRRYNG_AMNT,2020-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_23.04_MTRCS_REF,ACCMLTD_IMPRMNT,2020-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_23.04_MTRCS_REF,ACCMLTD_IMPRMN_NGTV_CHNG_FV_CR,2020-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_23.05_MTRCS_REF,CLLTRL_MXMM_AMNT_CNSDRD,2020-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_23.05_MTRCS_REF,CLLTRL_VL_UNCPPD,2020-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_23.05_MTRCS_REF,GRNT_MXMM_AMNT_CNSDRD,2020-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_23.06_MTRCS_REF,ACCMLTD_PRTL_WRTFFS,2020-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_24.01_MTRCS_REF,GRSS_CRRYNG_AMNT,2020-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_24.01_MTRCS_REF,GRSS_CRRYNG_AMNT_CLLTRL_OBTND_PRD,2020-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_24.01_MTRCS_REF,AMNT_CSH_EQVLNT_CLLCTD_NT_CSTS,2020-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_24.02_MTRCS_REF,DCRS_IA_ANCFV_CR,2020-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_24.02_MTRCS_REF,INCRS_IA_ANCFV_CR,2020-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_24.02_MTRCS_REF,DCRS_IA_ANCFV_CR_ACCRD_UNWNDNG,2020-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_24.02_MTRCS_REF,INCRS_IA_ANCFV_CR_ACCRD_INTRST,2020-06-30,9999-12-31,MNTRY,false,3
MTRCS_F_24.02_MTRCS_REF,DCRS_IA_ANCFV_CR_ACCRD_RVRSL,2020-06-30,9999-12-31,MNTRY,false,4
MTRCS_F_24.02_MTRCS_REF,ACCMLTD_IMPRMN_NGTV_CHNG_FV_CR,2020-06-30,9999-12-31,MNTRY,false,5
MTRCS_F_24.03_MTRCS_REF,WRTFFS_DRNG_PRD_DBT_FRGVNSS,2020-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_24.03_MTRCS_REF,WRTFFS_DRNG_PRD,2020-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_25.01.a_MTRCS_REF,GRSS_CRRYNG_AMNT_CLLTRL_OBTND,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_25.01.a_MTRCS_REF,CRRYNG_AMNT_CLLTRL_OBTND,2020-06-30,2021-06-29,MNTRY,false,1
MTRCS_F_25.01.a_MTRCS_REF,GRSS_CRRYNG_AMNT_CLLTRL_OBTND,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_25.01.a_MTRCS_REF,CRRYNG_AMNT_CLLTRL_OBTND,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_25.01.b_MTRCS_REF,AI_ANCFV_CR_EXPSR_DRCGNSD_CLLTRL,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_25.01.b_MTRCS_REF,GCA_EXPSR_DRCGNSD_EXCHNG_CLLTRL,2020-06-30,2021-06-29,MNTRY,false,1
MTRCS_F_25.01.b_MTRCS_REF,AI_ANCFV_CR_EXPSR_DRCGNSD_CLLTRL,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_25.01.b_MTRCS_REF,GCA_EXPSR_DRCGNSD_EXCHNG_CLLTRL,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_25.01.c_MTRCS_REF,CRRNT_PRD,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_25.01.c_MTRCS_REF,CRRNT_PRD,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_25.01.d_MTRCS_REF,CSH_CLLCTD_EXCHNG_SLD_CLLTRL,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_25.01.d_MTRCS_REF,FV_INSTRMNT_RPLC_SLD_CLLTRL,2020-06-30,2021-06-29,MNTRY,false,1
MTRCS_F_25.01.d_MTRCS_REF,CSH_CLLCTD_EXCHNG_SLD_CLLTRL,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_25.01.d_MTRCS_REF,FV_INSTRMNT_RPLC_SLD_CLLTRL,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_25.02.a_MTRCS_REF,GRSS_CRRYNG_AMNT_CLLTRL_OBTND,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_25.02.a_MTRCS_REF,ACCMLTD_CHNG_NGTV_CLLTRL_OBTND,2020-06-30,2021-06-29,MNTRY,false,1
MTRCS_F_25.02.a_MTRCS_REF,CRRYNG_AMNT_CLLTRL_OBTND,2020-06-30,2021-06-29,MNTRY,false,2
MTRCS_F_25.02.a_MTRCS_REF,AI_ANCFV_CR_EXPSR_DRCGNSD_CLLTRL,2020-06-30,2021-06-29,MNTRY,false,3
MTRCS_F_25.02.a_MTRCS_REF,GCA_EXPSR_DRCGNSD_EXCHNG_CLLTRL,2020-06-30,2021-06-29,MNTRY,false,4
MTRCS_F_25.02.a_MTRCS_REF,GRSS_CRRYNG_AMNT_CLLTRL_OBTND,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_25.02.a_MTRCS_REF,ACCMLTD_CHNG_NGTV_CLLTRL_OBTND,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_25.02.a_MTRCS_REF,CRRYNG_AMNT_CLLTRL_OBTND,2021-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_25.02.a_MTRCS_REF,AI_ANCFV_CR_EXPSR_DRCGNSD_CLLTRL,2021-06-30,9999-12-31,MNTRY,false,3
MTRCS_F_25.02.a_MTRCS_REF,GCA_EXPSR_DRCGNSD_EXCHNG_CLLTRL,2021-06-30,9999-12-31,MNTRY,false,4
MTRCS_F_25.02.b_MTRCS_REF,CLLTRL_OBTND_TKNG_PSSSSN_NMBR,2020-06-30,2021-06-29,INTGR,false,0
MTRCS_F_25.02.b_MTRCS_REF,CLLTRL_OBTND_TKNG_PSSSSN_NMBR,2021-06-30,9999-12-31,INTGR,false,0
MTRCS_F_25.02.c_MTRCS_REF,GRSS_CRRYNG_AMNT_CLLTRL_OBTND,2020-06-30,2021-06-29,MNTRY,false,0
MTRCS_F_25.02.c_MTRCS_REF,CRRYNG_AMNT_CLLTRL_OBTND,2020-06-30,2021-06-29,MNTRY,false,1
MTRCS_F_25.02.c_MTRCS_REF,GRSS_CRRYNG_AMNT_CLLTRL_OBTND,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_25.02.c_MTRCS_REF,CRRYNG_AMNT_CLLTRL_OBTND,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_25.03.a_MTRCS_REF,GRSS_CRRYNG_AMNT_CLLTRL_OBTND,2020-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_25.03.a_MTRCS_REF,ACCMLTD_CHNG_NGTV_CLLTRL_OBTND,2020-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_25.03.a_MTRCS_REF,CRRYNG_AMNT_CLLTRL_OBTND,2020-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_25.03.b_MTRCS_REF,AI_ANCFV_CR_EXPSR_DRCGNSD_CLLTRL,2020-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_25.03.b_MTRCS_REF,GCA_EXPSR_DRCGNSD_EXCHNG_CLLTRL,2020-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_26.00.a_MTRCS_REF,GRSS_CRRYNG_AMNT,2020-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_26.00.a_MTRCS_REF,INSTRMNT_NMBR,2020-06-30,9999-12-31,INTGR,false,1
MTRCS_F_26.00.b_MTRCS_REF,GRSS_CRRYNG_AMNT,2020-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_30.01_MTRCS_REF,NMNL_AMNT,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_30.01_MTRCS_REF,FV,2018-03-31,2021-06-29,MNTRY,false,1
MTRCS_F_30.01_MTRCS_REF,CRRNT_PRD,2018-03-31,2021-06-29,MNTRY,false,2
MTRCS_F_30.01_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2021-06-29,MNTRY,false,3
MTRCS_F_30.01_MTRCS_REF,NMNL_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_30.01_MTRCS_REF,FV,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_30.01_MTRCS_REF,CRRNT_PRD,2021-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_30.01_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,3
MTRCS_F_30.02_MTRCS_REF,NMNL_AMNT,2018-12-31,2021-06-29,MNTRY,false,0
MTRCS_F_30.02_MTRCS_REF,CRRYNG_AMNT,2018-12-31,2021-06-29,MNTRY,false,1
MTRCS_F_30.02_MTRCS_REF,NMNL_AMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_30.02_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_31.01_MTRCS_REF,ACCMLTD_IMPRMNT,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_31.01_MTRCS_REF,NMNL_VL_MX_CLLTRL_GRNT_CNSDRD,2018-03-31,2021-06-29,MNTRY,false,1
MTRCS_F_31.01_MTRCS_REF,NTNL_AMNT,2018-03-31,2021-06-29,MNTRY,false,2
MTRCS_F_31.01_MTRCS_REF,NMNL_AMNT,2018-03-31,2021-06-29,MNTRY,false,3
MTRCS_F_31.01_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2021-06-29,MNTRY,false,4
MTRCS_F_31.01_MTRCS_REF,ACCMLTD_IMPRMNT,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_31.01_MTRCS_REF,NMNL_VL_MX_CLLTRL_GRNT_CNSDRD,2021-06-30,9999-12-31,MNTRY,false,1
MTRCS_F_31.01_MTRCS_REF,NTNL_AMNT,2021-06-30,9999-12-31,MNTRY,false,2
MTRCS_F_31.01_MTRCS_REF,NMNL_AMNT,2021-06-30,9999-12-31,MNTRY,false,3
MTRCS_F_31.01_MTRCS_REF,CRRYNG_AMNT,2021-06-30,9999-12-31,MNTRY,false,4
MTRCS_F_31.02_MTRCS_REF,CRRNT_PRD,2018-03-31,2021-06-29,MNTRY,false,0
MTRCS_F_31.02_MTRCS_REF,CRRNT_PRD,2021-06-30,9999-12-31,MNTRY,false,0
MTRCS_F_40.01_MTRCS_REF,INSTTTNL_SCTR,2018-03-31,2021-06-29,INSTTTNL_SCTR_F_40.01_INSTTTNL_SCTR_REF,false,0
MTRCS_F_40.01_MTRCS_REF,VTNG_RGHT,2018-03-31,2021-06-29,RL,false,1
MTRCS_F_40.01_MTRCS_REF,CNTRY,2018-03-31,2021-06-29,GGRPHCL_ARS_F_40.01_CNTRY_REF,false,2
MTRCS_F_40.01_MTRCS_REF,GDWLL_INCLDD_CRRYNG_AMNT,2018-03-31,2021-06-29,MNTRY,false,3
MTRCS_F_40.01_MTRCS_REF,ECNMC_ACTVTY_INVST,2018-03-31,2021-06-29,ECNMC_ACTVTY_F_40.01_ECNMC_ACTVTY_INVST_REF,false,4
MTRCS_F_40.01_MTRCS_REF,DT_ENTRY,2018-03-31,2021-06-29,DT,false,5
MTRCS_F_40.01_MTRCS_REF,FV,2018-03-31,2021-06-29,MNTRY,false,6
MTRCS_F_40.01_MTRCS_REF,LEI,2018-03-31,2021-06-29,STRNG,false,7
MTRCS_F_40.01_MTRCS_REF,NTNL_AMNT,2018-03-31,2021-06-29,MNTRY,false,8
MTRCS_F_40.01_MTRCS_REF,ACCMLTD_EQT_INTRST,2018-03-31,2021-06-29,RL,false,9
MTRCS_F_40.01_MTRCS_REF,NM_ENTTY,2018-03-31,2021-06-29,STRNG,false,10
MTRCS_F_40.01_MTRCS_REF,TYP_PRDNTL_CNSLDTN,2018-03-31,2021-06-29,CNSLDTN_MTHD_F_40.01_TYP_PRDNTL_CNSLDTN_REF,false,11
MTRCS_F_40.01_MTRCS_REF,ACQSTN_CST,2018-03-31,2021-06-29,MNTRY,false,12
MTRCS_F_40.01_MTRCS_REF,TYP_ACCNTNG_CNSLDTN,2018-03-31,2021-06-29,CNSLDTN_MTHD_F_40.01_TYP_ACCNTNG_CNSLDTN_REF,false,13
MTRCS_F_40.01_MTRCS_REF,CRRNT_PRD,2018-03-31,2021-06-29,MNTRY,false,14
MTRCS_F_40.01_MTRCS_REF,GRP_STRCTR_RLTNSHP,2018-03-31,2021-06-29,RLTNSHP_F_40.01_GRP_STRCTR_RLTNSHP_REF,false,15
MTRCS_F_40.01_MTRCS_REF,CRRYNG_AMNT,2018-03-31,2021-06-29,MNTRY,false,16
MTRCS_F_40.01_MTRCS_REF,INSTTTNL_SCTR,2021-06-30,9999-12-31,INSTTTNL_SCTR_F_40.01_INSTTTNL_SCTR_REF,false,0
