COMBINATION_ID,VARIABLE_ID,SUBDOMAIN_ID,VARIABLE_SET_ID,MEMBER_ID,MEMBER_HIERARCHY
154471_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
154471_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
154471_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S121,
154471_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
154471_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
154471_REF,DFLT_STTS,,,CRDT_QLTY_14,
154471_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_62,
154471_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
154563_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
154563_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
154563_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S13_IO,
154563_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
154563_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
154563_REF,DFLT_STTS,,,CRDT_QLTY_14,
154563_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_62,
154563_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
154517_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
154517_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
154517_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S1_MDB,
154517_REF,ENTRPRS_SZ,,,SZ_5,
154517_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
154517_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
154517_REF,DFLT_STTS,,,CRDT_QLTY_14,
154517_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_62,
154517_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
154678_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
154678_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
154678_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S12_D,
154678_REF,ENTRPRS_SZ,,,SZ_5,
154678_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
154678_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
154678_REF,DFLT_STTS,,,CRDT_QLTY_14,
154678_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_62,
154678_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
154632_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
154632_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
154632_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S11,
154632_REF,ENTRPRS_SZ,,,SZ_5,
154632_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
154632_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
154632_REF,DFLT_STTS,,,CRDT_QLTY_14,
154632_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_62,
154632_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
154757_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
154757_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
154757_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_-1,
154757_REF,PRPS,,,PRPS_-1,
154757_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
154757_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
154757_REF,DFLT_STTS,,,CRDT_QLTY_14,
154757_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_62,
154757_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
154481_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
154481_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
154481_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S121,
154481_REF,PRPS,,,PRPS_-1,
154481_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
154481_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
154481_REF,DFLT_STTS,,,CRDT_QLTY_14,
154481_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_62,
154481_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
154573_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
154573_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
154573_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S13_IO,
154573_REF,PRPS,,,PRPS_-1,
154573_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
154573_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
154573_REF,DFLT_STTS,,,CRDT_QLTY_14,
154573_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_62,
154573_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
154527_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
154527_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
154527_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S1_MDB,
154527_REF,ENTRPRS_SZ,,,SZ_5,
154527_REF,PRPS,,,PRPS_-1,
154527_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
154527_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
154527_REF,DFLT_STTS,,,CRDT_QLTY_14,
154527_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_62,
154527_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
154688_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
154688_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
154688_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S12_D,
154688_REF,ENTRPRS_SZ,,,SZ_5,
154688_REF,PRPS,,,PRPS_-1,
154688_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
154688_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
154688_REF,DFLT_STTS,,,CRDT_QLTY_14,
154688_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_62,
154688_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
154642_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
154642_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
154642_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S11,
154642_REF,ENTRPRS_SZ,,,SZ_5,
154642_REF,PRPS,,,PRPS_-1,
154642_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
154642_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
154642_REF,DFLT_STTS,,,CRDT_QLTY_14,
154642_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_62,
154642_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
154596_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
154596_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
154596_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S1_A,
154596_REF,PRPS,,,PRPS_-1,
154596_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
154596_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
154596_REF,DFLT_STTS,,,CRDT_QLTY_14,
154596_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_62,
154596_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
154747_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_251,
154747_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
154747_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_-1,
154747_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
154747_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
154747_REF,DFLT_STTS,,,CRDT_QLTY_14,
154747_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_62,
154747_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
155100_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
155100_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
155100_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_3,
155100_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
155100_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
155100_REF,DFLT_STTS,,,CRDT_QLTY_14,
155100_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_63,
155100_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
154846_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
154846_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
154846_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S121,
154846_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
154846_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
154846_REF,DFLT_STTS,,,CRDT_QLTY_14,
154846_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_63,
154846_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
154934_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
154934_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
154934_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S13_IO,
154934_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
154934_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
154934_REF,DFLT_STTS,,,CRDT_QLTY_14,
154934_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_63,
154934_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
154890_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
154890_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
154890_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S1_MDB,
154890_REF,ENTRPRS_SZ,,,SZ_5,
154890_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
154890_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
154890_REF,DFLT_STTS,,,CRDT_QLTY_14,
154890_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_63,
154890_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
155044_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
155044_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
155044_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S12_D,
155044_REF,ENTRPRS_SZ,,,SZ_5,
155044_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
155044_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
155044_REF,DFLT_STTS,,,CRDT_QLTY_14,
155044_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_63,
155044_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
155000_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
155000_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
155000_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S11,
155000_REF,ENTRPRS_SZ,,,SZ_5,
155000_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
155000_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
155000_REF,DFLT_STTS,,,CRDT_QLTY_14,
155000_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_63,
155000_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
155120_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
155120_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
155120_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_-1,
155120_REF,PRPS,,,PRPS_-1,
155120_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
155120_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
155120_REF,DFLT_STTS,,,CRDT_QLTY_14,
155120_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_63,
155120_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
154856_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
154856_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
154856_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S121,
154856_REF,PRPS,,,PRPS_-1,
154856_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
154856_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
154856_REF,DFLT_STTS,,,CRDT_QLTY_14,
154856_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_63,
154856_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
154944_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
154944_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
154944_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S13_IO,
154944_REF,PRPS,,,PRPS_-1,
154944_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
154944_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
154944_REF,DFLT_STTS,,,CRDT_QLTY_14,
154944_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_63,
154944_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
154900_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
154900_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
154900_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S1_MDB,
154900_REF,ENTRPRS_SZ,,,SZ_5,
154900_REF,PRPS,,,PRPS_-1,
154900_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
154900_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
154900_REF,DFLT_STTS,,,CRDT_QLTY_14,
154900_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_63,
154900_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
155054_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
155054_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
155054_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S12_D,
155054_REF,ENTRPRS_SZ,,,SZ_5,
155054_REF,PRPS,,,PRPS_-1,
155054_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
155054_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
155054_REF,DFLT_STTS,,,CRDT_QLTY_14,
155054_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_63,
155054_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
155010_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
155010_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
155010_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S11,
155010_REF,ENTRPRS_SZ,,,SZ_5,
155010_REF,PRPS,,,PRPS_-1,
155010_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
155010_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
155010_REF,DFLT_STTS,,,CRDT_QLTY_14,
155010_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_63,
155010_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
154966_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
154966_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
154966_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S1_A,
154966_REF,PRPS,,,PRPS_-1,
154966_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
154966_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
154966_REF,DFLT_STTS,,,CRDT_QLTY_14,
154966_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_63,
154966_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
155110_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_251,
155110_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
155110_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_-1,
155110_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
155110_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
155110_REF,DFLT_STTS,,,CRDT_QLTY_14,
155110_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_63,
155110_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
151151_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_251,
151151_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
151151_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_-1,
151151_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
151151_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
151151_REF,DFLT_STTS,,,CRDT_QLTY_14,
151151_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_1,
431120_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
431120_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
431120_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_-1,
431120_REF,PRPS,,,PRPS_-1,
431120_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
431120_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
431120_REF,DFLT_STTS,,,CRDT_QLTY_14,
431120_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_531,
431120_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
431059_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
431059_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
431059_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S121,
431059_REF,PRPS,,,PRPS_-1,
431059_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
431059_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
431059_REF,DFLT_STTS,,,CRDT_QLTY_14,
431059_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_531,
431059_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
431088_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
431088_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
431088_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S1_MDB,
431088_REF,ENTRPRS_SZ,,,SZ_5,
431088_REF,PRPS,,,PRPS_-1,
431088_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
431088_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
431088_REF,DFLT_STTS,,,CRDT_QLTY_14,
431088_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_531,
431088_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
429202_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
429202_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_1,
429202_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S121_1,
429202_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
429202_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
429202_REF,DFLT_STTS,,,CRDT_QLTY_14,
429202_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_16,
429202_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
430335_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
430335_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
430335_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S11,
430335_REF,ENTRPRS_SZ,,,SZ_10,
430335_REF,PRPS,,,PRPS_-1,
430335_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
430335_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
430335_REF,DFLT_STTS,,,CRDT_QLTY_14,
430335_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_62,
430335_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
430374_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
430374_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
430374_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S11,
430374_REF,ENTRPRS_SZ,,,SZ_5,
430374_REF,PRPS,,,PRPS_-1,
430374_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
430374_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
430374_REF,DFLT_STTS,,,CRDT_QLTY_14,
430374_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_62,
430374_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
430290_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
430290_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
430290_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S1_A,
430290_REF,PRPS,,,PRPS_-1,
430290_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
430290_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
430290_REF,DFLT_STTS,,,CRDT_QLTY_14,
430290_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_62,
430290_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
430305_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
430305_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
430305_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S1_A,
430305_REF,PRPS,,,PRPS_1,
430305_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
430305_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
430305_REF,DFLT_STTS,,,CRDT_QLTY_14,
430305_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_62,
430305_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
430666_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
430666_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
430666_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S11,
430666_REF,ENTRPRS_SZ,,,SZ_10,
430666_REF,PRPS,,,PRPS_-1,
430666_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
430666_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
430666_REF,DFLT_STTS,,,CRDT_QLTY_14,
430666_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_63,
430666_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
430689_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
430689_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
430689_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S11,
430689_REF,ENTRPRS_SZ,,,SZ_5,
430689_REF,PRPS,,,PRPS_-1,
430689_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
430689_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
430689_REF,DFLT_STTS,,,CRDT_QLTY_14,
430689_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_63,
430689_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
430627_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
430627_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
430627_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S1_A,
430627_REF,PRPS,,,PRPS_-1,
430627_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
430627_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
430627_REF,DFLT_STTS,,,CRDT_QLTY_14,
430627_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_63,
430627_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
430642_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
430642_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
430642_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S1_A,
430642_REF,PRPS,,,PRPS_1,
430642_REF,IMPRMNT_STTS,,,CRDT_QLTY_17,
430642_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
430642_REF,DFLT_STTS,,,CRDT_QLTY_14,
430642_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_63,
430642_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
429188_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_149,
429188_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_1,
429188_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S121_1,
429188_REF,IMPRMNT_STTS,,,CRDT_QLTY_23,
429188_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
429188_REF,DFLT_STTS,,,CRDT_QLTY_14,
429188_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_16,
429188_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
429895_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
429895_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
429895_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_3,
429895_REF,IMPRMNT_STTS,,,CRDT_QLTY_23,
429895_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
429895_REF,DFLT_STTS,,,CRDT_QLTY_14,
429895_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_53,
429895_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
429717_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
429717_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
429717_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S121,
429717_REF,IMPRMNT_STTS,,,CRDT_QLTY_23,
429717_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
429717_REF,DFLT_STTS,,,CRDT_QLTY_14,
429717_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_53,
429717_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
429736_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
429736_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
429736_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S13_IO,
429736_REF,IMPRMNT_STTS,,,CRDT_QLTY_23,
429736_REF,PRFRMNG_STTS,,,CRDT_QLTY_11,
429736_REF,DFLT_STTS,,,CRDT_QLTY_14,
429736_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_53,
429736_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
429726_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
429726_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
429726_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S1_MDB,
429726_REF,ENTRPRS_SZ,,,SZ_5,
429726_REF,IMPRMNT_STTS,,,CRDT_QLTY_23,
