CELL_ID,AXIS_ORDINATE_ID
3364635_REF,FINREP_REF_F_44_02_REF_FINREP 3_0-Ind_2_0110
3364634_REF,FINREP_REF_F_44_02_REF_FINREP 3_0-Ind_2_0100
3364626_REF,FINREP_REF_F_44_02_REF_FINREP 3_0-Ind_2_0020
3364552_REF,FINREP_REF_F_16_04_REF_FINREP 3_0-Ind_1_0010
3364560_REF,FINREP_REF_F_16_04_REF_FINREP 3_0-Ind_1_0010
3364547_REF,FINREP_REF_F_16_04_REF_FINREP 3_0-Ind_1_0010
3364548_REF,FINREP_REF_F_16_04_REF_FINREP 3_0-Ind_1_0010
3364549_REF,FINREP_REF_F_16_04_REF_FINREP 3_0-Ind_1_0010
3364550_REF,FINREP_REF_F_16_04_REF_FINREP 3_0-Ind_1_0010
3364551_REF,FINREP_REF_F_16_04_REF_FINREP 3_0-Ind_1_0010
3364553_REF,FINREP_REF_F_16_04_REF_FINREP 3_0-Ind_1_0010
3364554_REF,FINREP_REF_F_16_04_REF_FINREP 3_0-Ind_1_0010
3364556_REF,FINREP_REF_F_16_04_REF_FINREP 3_0-Ind_1_0010
3364555_REF,FINREP_REF_F_16_04_REF_FINREP 3_0-Ind_1_0010
3364557_REF,FINREP_REF_F_16_04_REF_FINREP 3_0-Ind_1_0010
3364558_REF,FINREP_REF_F_16_04_REF_FINREP 3_0-Ind_1_0010
3364559_REF,FINREP_REF_F_16_04_REF_FINREP 3_0-Ind_1_0010
3364552_REF,FINREP_REF_F_16_04_REF_FINREP 3_0-Ind_2_0070
3364560_REF,FINREP_REF_F_16_04_REF_FINREP 3_0-Ind_2_0140
3364556_REF,FINREP_REF_F_16_04_REF_FINREP 3_0-Ind_2_0100
3364557_REF,FINREP_REF_F_16_04_REF_FINREP 3_0-Ind_2_0110
3364558_REF,FINREP_REF_F_16_04_REF_FINREP 3_0-Ind_2_0120
3364559_REF,FINREP_REF_F_16_04_REF_FINREP 3_0-Ind_2_0130
3364551_REF,FINREP_REF_F_16_04_REF_FINREP 3_0-Ind_2_0060
3364550_REF,FINREP_REF_F_16_04_REF_FINREP 3_0-Ind_2_0050
3364555_REF,FINREP_REF_F_16_04_REF_FINREP 3_0-Ind_2_0090
3364554_REF,FINREP_REF_F_16_04_REF_FINREP 3_0-Ind_2_0080
3364548_REF,FINREP_REF_F_16_04_REF_FINREP 3_0-Ind_2_0030
3364547_REF,FINREP_REF_F_16_04_REF_FINREP 3_0-Ind_2_0020
3364553_REF,FINREP_REF_F_16_04_REF_FINREP 3_0-Ind_2_0010
3364549_REF,FINREP_REF_F_16_04_REF_FINREP 3_0-Ind_2_0040
3389365_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0009
3389366_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0009
3389367_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0009
3389368_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0009
3389369_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0009
3389370_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0009
3389371_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0009
3389372_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0009
3389373_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0009
3389374_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0009
3389375_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0009
3389376_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0009
3389377_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0009
3385523_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0030
3385524_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0030
3385525_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0030
3385526_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0030
3385527_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0030
3385528_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0030
3385529_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0030
3385530_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0030
3385531_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0030
3385532_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0030
3385521_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0030
3385522_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0030
3385533_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0030
3385510_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0020
3385511_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0020
3385512_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0020
3385513_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0020
3385515_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0020
3385514_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0020
3385516_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0020
3385517_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0020
3385518_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0020
3385519_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0020
3385508_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0020
3385509_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0020
3385520_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0020
3385497_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0010
3385498_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0010
3385499_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0010
3385500_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0010
3385501_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0010
3385502_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0010
3385503_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0010
3385504_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0010
3385505_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0010
3385506_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0010
3385495_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0010
3385496_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0010
3385507_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_1_0010
3389365_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0010
3385521_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0010
3385508_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0010
3385495_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0010
3389371_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0070
3385527_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0070
3385514_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0070
3385501_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0070
3389376_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0120
3385532_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0120
3385519_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0120
3385506_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0120
3389366_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0021
3385496_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0021
3385509_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0021
3385522_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0021
3389372_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0080
3385528_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0080
3385515_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0080
3385502_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0080
3389370_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0060
3385526_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0060
3385513_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0060
3385500_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0060
3389369_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0050
3385525_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0050
3385512_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0050
3385499_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0050
3389368_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0040
3385524_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0040
3385511_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0040
3385498_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0040
3389367_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0030
3385523_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0030
3385510_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0030
3385497_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0030
3389373_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0090
3385529_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0090
3385516_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0090
3385503_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0090
3389377_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0131
3385507_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0131
3385520_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0131
3385533_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0131
3389374_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0100
3385530_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0100
3385517_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0100
3385504_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0100
3389375_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0110
3385531_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0110
3385518_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0110
3385505_REF,FINREP_REF_F_30_02_REF_FINREP 3_0-Ind_2_0110
3413634_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3413633_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3413635_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3413636_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3413637_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3413638_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3413639_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3413640_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3413641_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3413642_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3413643_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3413644_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3413645_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3413646_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3413647_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3413648_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3413649_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3413650_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3413651_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3413652_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3413653_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3413654_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3413655_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3413656_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3413657_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3413658_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3413659_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3413660_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3413661_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3416885_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3416886_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3416887_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0009
3412583_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3412570_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3412571_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3412572_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3412573_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3412574_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3412575_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3412576_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3412577_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3412578_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3412579_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3412580_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3412581_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3412582_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3412569_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3412584_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3412585_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3412586_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3412587_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3412588_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3412589_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3412590_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3412591_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3412594_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3412592_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3413499_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3412593_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3413396_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3413500_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3416888_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3416889_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3416890_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0010
3412610_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3412620_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3412611_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3412612_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3412613_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3412614_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3412615_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3412616_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3412617_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3412618_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3412595_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3412596_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3412597_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3412598_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3412599_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3412600_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3412601_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3412602_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3412603_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3412604_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3412605_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3412606_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3412607_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3412608_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3412609_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3413501_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3412619_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3413397_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3413502_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3416891_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3416892_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3416893_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_1_0020
3413641_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0080
3412576_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0080
3412602_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0080
3413635_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0020
3412570_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0020
3412596_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0020
3413648_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0150
3412583_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0150
3412609_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0150
3413649_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0160
3412610_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0160
3412584_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0160
3413657_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0240
3412618_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0240
3412592_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0240
3413659_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0260
3412620_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0260
3412594_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0260
3413633_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0010
3412595_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0010
3412569_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0010
3413660_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0270
3413499_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0270
3413501_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0270
3413658_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0250
3412593_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0250
3412619_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0250
3413656_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0230
3412617_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0230
3412591_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0230
3413661_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0280
3413500_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0280
3413502_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0280
3413651_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0180
3412612_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0180
3412586_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0180
3416887_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0290
3416890_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0290
3416893_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0290
3413655_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0220
3412616_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0220
3412590_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0220
3413644_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0110
3412579_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0110
3412605_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0110
3413642_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0090
3412577_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0090
3412603_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0090
3413637_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0040
3412572_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0040
3412598_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0040
3413638_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0050
3412573_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0050
3412599_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0050
3413640_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0070
3412575_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0070
3412601_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0070
3413643_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0100
3412578_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0100
3412604_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0100
3413645_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0120
3412580_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0120
3412606_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0120
3413650_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0170
3412611_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0170
3412585_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0170
3413634_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0015
3413396_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0015
3413397_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0015
3413652_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0190
3412613_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0190
3412587_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0190
3413653_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0200
3412614_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0200
3412588_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0200
3413639_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0060
3412574_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0060
3412600_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0060
3413654_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0210
3412615_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0210
3412589_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0210
3413647_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0140
3412582_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0140
3412608_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0140
3413636_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0030
3412571_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0030
3412597_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0030
3413646_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0130
3412581_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0130
3412607_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0130
3416885_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0141
3416888_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0141
3416891_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0141
3416886_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0142
3416889_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0142
3416892_REF,FINREP_REF_F_16_01_REF_FINREP 3_0-Ind_2_0142
3365456_REF,FINREP_REF_F_01_02_REF_FINREP 3_0-Ind_1_0010
3365455_REF,FINREP_REF_F_01_02_REF_FINREP 3_0-Ind_1_0010
3365457_REF,FINREP_REF_F_01_02_REF_FINREP 3_0-Ind_1_0010
3365465_REF,FINREP_REF_F_01_02_REF_FINREP 3_0-Ind_1_0010
3365466_REF,FINREP_REF_F_01_02_REF_FINREP 3_0-Ind_1_0010
